Date,Team1_Name,Team2_Name,Map_Name,Scaled_Score
2021-09-16,liquid,vitality,Inferno,0.375
2021-09-16,evil-geniuses,astralis,Nuke,0.625
2021-09-16,astralis,evil-geniuses,Nuke,1.0
2021-09-16,astralis,evil-geniuses,Dust2,1.0
2021-09-16,evil-geniuses,astralis,Dust2,0.6875
2021-09-12,natus-vincere,vitality,Mirage,1.0
2021-09-12,vitality,natus-vincere,Mirage,0.875
2021-09-12,natus-vincere,vitality,Overpass,0.4375
2021-09-12,vitality,natus-vincere,Overpass,1.0
2021-09-12,vitality,natus-vincere,Nuke,0.6875
2021-09-12,natus-vincere,vitality,Nuke,1.0
2021-09-12,natus-vincere,vitality,Inferno,0.375
2021-09-12,vitality,natus-vincere,Inferno,1.0
2021-09-12,vitality,natus-vincere,Dust2,0.625
2021-09-12,natus-vincere,vitality,Dust2,1.0
2021-09-11,natus-vincere,heroic,Nuke,1.0
2021-09-11,heroic,natus-vincere,Nuke,0.875
2021-09-11,natus-vincere,heroic,Overpass,0.8125
2021-09-11,heroic,natus-vincere,Overpass,1.0
2021-09-11,heroic,natus-vincere,Mirage,0.875
2021-09-11,natus-vincere,heroic,Mirage,1.0
2021-09-11,og,vitality,Nuke,0.4375
2021-09-11,vitality,og,Nuke,1.0
2021-09-11,vitality,og,Mirage,1.0
2021-09-11,og,vitality,Mirage,0.75
2021-09-10,heroic,liquid,Inferno,1.0
2021-09-10,liquid,heroic,Inferno,0.8421052631578947
2021-09-10,liquid,heroic,Nuke,0.75
2021-09-10,heroic,liquid,Nuke,1.0
2021-09-10,heroic,liquid,Overpass,0.75
2021-09-10,liquid,heroic,Overpass,1.0
2021-09-10,ence,natus-vincere,Nuke,0.3125
2021-09-10,natus-vincere,ence,Nuke,1.0
2021-09-10,natus-vincere,ence,Ancient,1.0
2021-09-10,ence,natus-vincere,Ancient,0.125
2021-09-09,vitality,gambit,Vertigo,1.0
2021-09-09,gambit,vitality,Vertigo,0.875
2021-09-09,gambit,vitality,Inferno,0.6875
2021-09-09,vitality,gambit,Inferno,1.0
2021-09-09,og,ninjas-in-pyjamas,Dust2,1.0
2021-09-09,ninjas-in-pyjamas,og,Dust2,0.25
2021-09-09,ninjas-in-pyjamas,og,Mirage,0.75
2021-09-09,og,ninjas-in-pyjamas,Mirage,1.0
2021-09-09,og,ninjas-in-pyjamas,Overpass,0.7894736842105263
2021-09-09,ninjas-in-pyjamas,og,Overpass,1.0
2021-09-08,fnatic,liquid,Dust2,0.84
2021-09-08,liquid,fnatic,Dust2,1.0
2021-09-08,liquid,fnatic,Nuke,1.0
2021-09-08,fnatic,liquid,Nuke,0.25
2021-09-08,ence,forze,Mirage,1.0
2021-09-08,forze,ence,Mirage,0.6875
2021-09-08,forze,ence,Nuke,0.3125
2021-09-08,ence,forze,Nuke,1.0
2021-09-07,complexity,vitality,Mirage,0.75
2021-09-07,vitality,complexity,Mirage,1.0
2021-09-07,complexity,vitality,Overpass,1.0
2021-09-07,vitality,complexity,Overpass,0.5625
2021-09-07,vitality,complexity,Vertigo,1.0
2021-09-07,complexity,vitality,Vertigo,0.375
2021-09-07,mouz,ninjas-in-pyjamas,Inferno,0.5
2021-09-07,ninjas-in-pyjamas,mouz,Inferno,1.0
2021-09-07,ninjas-in-pyjamas,mouz,Vertigo,0.375
2021-09-07,mouz,ninjas-in-pyjamas,Vertigo,1.0
2021-09-07,mouz,ninjas-in-pyjamas,Ancient,0.75
2021-09-07,ninjas-in-pyjamas,mouz,Ancient,1.0
2021-09-05,teamone,entropiq,Dust2,0.3125
2021-09-05,entropiq,teamone,Dust2,1.0
2021-09-05,entropiq,teamone,Mirage,1.0
2021-09-05,teamone,entropiq,Mirage,0.375
2021-09-05,liquid,furia,Mirage,1.0
2021-09-05,furia,liquid,Mirage,0.8947368421052632
2021-09-05,liquid,furia,Nuke,0.625
2021-09-05,furia,liquid,Nuke,1.0
2021-09-05,furia,liquid,Inferno,0.25
2021-09-05,liquid,furia,Inferno,1.0
2021-09-05,ninjas-in-pyjamas,gambit,Inferno,1.0
2021-09-05,gambit,ninjas-in-pyjamas,Inferno,0.375
2021-09-05,gambit,ninjas-in-pyjamas,Ancient,0.75
2021-09-05,ninjas-in-pyjamas,gambit,Ancient,1.0
2021-09-04,furia,ninjas-in-pyjamas,Mirage,1.0
2021-09-04,ninjas-in-pyjamas,furia,Mirage,0.5625
2021-09-04,furia,ninjas-in-pyjamas,Ancient,0.875
2021-09-04,ninjas-in-pyjamas,furia,Ancient,1.0
2021-09-04,ninjas-in-pyjamas,furia,Nuke,0.8125
2021-09-04,furia,ninjas-in-pyjamas,Nuke,1.0
2021-09-04,entropiq,gambit,Vertigo,0.625
2021-09-04,gambit,entropiq,Vertigo,1.0
2021-09-04,gambit,entropiq,Dust2,1.0
2021-09-04,entropiq,gambit,Dust2,0.8125
2021-09-04,teamone,liquid,Inferno,0.6875
2021-09-04,liquid,teamone,Inferno,1.0
2021-09-04,liquid,teamone,Mirage,1.0
2021-09-04,teamone,liquid,Mirage,0.5
2021-09-03,furia,gambit,Vertigo,0.3125
2021-09-03,gambit,furia,Vertigo,1.0
2021-09-03,gambit,furia,Inferno,1.0
2021-09-03,furia,gambit,Inferno,0.5
2021-09-03,entropiq,liquid,Overpass,0.75
2021-09-03,liquid,entropiq,Overpass,1.0
2021-09-03,liquid,entropiq,Vertigo,1.0
2021-09-03,entropiq,liquid,Vertigo,0.75
2021-09-03,teamone,ninjas-in-pyjamas,Overpass,0.7894736842105263
2021-09-03,ninjas-in-pyjamas,teamone,Overpass,1.0
2021-09-03,ninjas-in-pyjamas,teamone,Nuke,1.0
2021-09-03,teamone,ninjas-in-pyjamas,Nuke,0.6875
2021-09-02,liquid,gambit,Mirage,0.75
2021-09-02,gambit,liquid,Mirage,1.0
2021-09-02,liquid,gambit,Vertigo,0.8421052631578947
2021-09-02,gambit,liquid,Vertigo,1.0
2021-09-02,gambit,liquid,Inferno,0.75
2021-09-02,liquid,gambit,Inferno,1.0
2021-09-02,entropiq,ninjas-in-pyjamas,Ancient,0.5625
2021-09-02,ninjas-in-pyjamas,entropiq,Ancient,1.0
2021-09-02,ninjas-in-pyjamas,entropiq,Dust2,1.0
2021-09-02,entropiq,ninjas-in-pyjamas,Dust2,0.875
2021-09-02,teamone,furia,Inferno,0.8636363636363636
2021-09-02,furia,teamone,Inferno,1.0
2021-09-02,furia,teamone,Mirage,1.0
2021-09-02,teamone,furia,Mirage,0.875
2021-09-01,liquid,ninjas-in-pyjamas,Dust2,1.0
2021-09-01,ninjas-in-pyjamas,liquid,Dust2,0.625
2021-09-01,ninjas-in-pyjamas,liquid,Inferno,0.5625
2021-09-01,liquid,ninjas-in-pyjamas,Inferno,1.0
2021-09-01,entropiq,furia,Ancient,1.0
2021-09-01,furia,entropiq,Ancient,0.8125
2021-09-01,furia,entropiq,Overpass,0.875
2021-09-01,entropiq,furia,Overpass,1.0
2021-09-01,teamone,gambit,Ancient,0.375
2021-09-01,gambit,teamone,Ancient,1.0
2021-09-01,teamone,gambit,Mirage,0.875
2021-09-01,gambit,teamone,Mirage,1.0
2021-08-31,mouz,big,Mirage,1.0
2021-08-31,big,mouz,Mirage,0.75
2021-08-31,mouz,big,Dust2,0.4375
2021-08-31,big,mouz,Dust2,1.0
2021-08-31,big,mouz,Nuke,0.75
2021-08-31,mouz,big,Nuke,1.0
2021-08-31,faze,natus-vincere,Nuke,0.8947368421052632
2021-08-31,natus-vincere,faze,Nuke,1.0
2021-08-31,natus-vincere,faze,Inferno,1.0
2021-08-31,faze,natus-vincere,Inferno,0.4375
2021-08-31,fnatic,evil-geniuses,Inferno,1.0
2021-08-31,evil-geniuses,fnatic,Inferno,0.875
2021-08-31,evil-geniuses,fnatic,Nuke,0.6875
2021-08-31,fnatic,evil-geniuses,Nuke,1.0
2021-08-30,big,faze,Inferno,0.5625
2021-08-30,faze,big,Inferno,1.0
2021-08-30,faze,big,Dust2,1.0
2021-08-30,big,faze,Dust2,0.4375
2021-08-30,evil-geniuses,natus-vincere,Nuke,0.4375
2021-08-30,natus-vincere,evil-geniuses,Nuke,1.0
2021-08-30,natus-vincere,evil-geniuses,Inferno,1.0
2021-08-30,evil-geniuses,natus-vincere,Inferno,0.75
2021-08-30,fnatic,mouz,Nuke,0.8421052631578947
2021-08-30,mouz,fnatic,Nuke,1.0
2021-08-30,mouz,fnatic,Mirage,1.0
2021-08-30,fnatic,mouz,Mirage,0.625
2021-08-29,evil-geniuses,mouz,Nuke,0.6875
2021-08-29,mouz,evil-geniuses,Nuke,1.0
2021-08-29,mouz,evil-geniuses,Inferno,1.0
2021-08-29,evil-geniuses,mouz,Inferno,0.5
2021-08-29,fnatic,faze,Mirage,1.0
2021-08-29,faze,fnatic,Mirage,0.4375
2021-08-29,faze,fnatic,Overpass,0.875
2021-08-29,fnatic,faze,Overpass,1.0
2021-08-29,big,natus-vincere,Mirage,1.0
2021-08-29,natus-vincere,big,Mirage,0.4375
2021-08-29,natus-vincere,big,Dust2,0.6875
2021-08-29,big,natus-vincere,Dust2,1.0
2021-08-28,evil-geniuses,faze,Dust2,0.8125
2021-08-28,faze,evil-geniuses,Dust2,1.0
2021-08-28,evil-geniuses,faze,Mirage,0.5625
2021-08-28,faze,evil-geniuses,Mirage,1.0
2021-08-28,faze,evil-geniuses,Inferno,0.8125
2021-08-28,evil-geniuses,faze,Inferno,1.0
2021-08-28,mouz,natus-vincere,Mirage,0.5625
2021-08-28,natus-vincere,mouz,Mirage,1.0
2021-08-28,natus-vincere,mouz,Ancient,1.0
2021-08-28,mouz,natus-vincere,Ancient,0.5625
2021-08-28,big,fnatic,Nuke,0.8181818181818182
2021-08-28,fnatic,big,Nuke,1.0
2021-08-28,fnatic,big,Dust2,0.4375
2021-08-28,big,fnatic,Dust2,1.0
2021-08-28,big,fnatic,Overpass,0.625
2021-08-28,fnatic,big,Overpass,1.0
2021-08-27,mouz,faze,Inferno,0.5
2021-08-27,faze,mouz,Inferno,1.0
2021-08-27,mouz,faze,Ancient,1.0
2021-08-27,faze,mouz,Ancient,0.4375
2021-08-27,faze,mouz,Overpass,1.0
2021-08-27,mouz,faze,Overpass,0.875
2021-08-27,fnatic,natus-vincere,Nuke,0.75
2021-08-27,natus-vincere,fnatic,Nuke,1.0
2021-08-27,natus-vincere,fnatic,Overpass,1.0
2021-08-27,fnatic,natus-vincere,Overpass,0.8636363636363636
2021-08-27,evil-geniuses,big,Dust2,0.5
2021-08-27,big,evil-geniuses,Dust2,1.0
2021-08-27,evil-geniuses,big,Nuke,0.5625
2021-08-27,big,evil-geniuses,Nuke,1.0
2021-08-26,sinners,forze,Ancient,0.8947368421052632
2021-08-26,forze,sinners,Ancient,1.0
2021-08-26,sinners,forze,Mirage,0.8947368421052632
2021-08-26,forze,sinners,Mirage,1.0
2021-08-26,forze,sinners,Nuke,0.4375
2021-08-26,sinners,forze,Nuke,1.0
2021-08-26,g2,virtuspro,Vertigo,0.4375
2021-08-26,virtuspro,g2,Vertigo,1.0
2021-08-26,virtuspro,g2,Mirage,1.0
2021-08-26,g2,virtuspro,Mirage,0.6875
2021-08-26,g2,virtuspro,Dust2,1.0
2021-08-26,virtuspro,g2,Dust2,0.6875
2021-08-26,og,complexity,Nuke,1.0
2021-08-26,complexity,og,Nuke,0.75
2021-08-26,complexity,og,Mirage,0.8125
2021-08-26,og,complexity,Mirage,1.0
2021-08-25,g2,forze,Nuke,0.4375
2021-08-25,forze,g2,Nuke,1.0
2021-08-25,g2,forze,Mirage,0.875
2021-08-25,forze,g2,Mirage,1.0
2021-08-25,virtuspro,complexity,Overpass,0.875
2021-08-25,complexity,virtuspro,Overpass,1.0
2021-08-25,complexity,virtuspro,Dust2,1.0
2021-08-25,virtuspro,complexity,Dust2,0.875
2021-08-25,virtuspro,complexity,Mirage,1.0
2021-08-25,complexity,virtuspro,Mirage,0.625
2021-08-25,og,sinners,Mirage,1.0
2021-08-25,sinners,og,Mirage,0.4375
2021-08-25,og,sinners,Inferno,1.0
2021-08-25,sinners,og,Inferno,0.625
2021-08-25,og,sinners,Nuke,0.9090909090909091
2021-08-25,sinners,og,Nuke,1.0
2021-08-24,complexity,g2,Dust2,1.0
2021-08-24,g2,complexity,Dust2,0.8125
2021-08-24,complexity,g2,Mirage,1.0
2021-08-24,g2,complexity,Mirage,0.75
2021-08-24,g2,complexity,Vertigo,1.0
2021-08-24,complexity,g2,Vertigo,0.8125
2021-08-24,forze,og,Overpass,0.5
2021-08-24,og,forze,Overpass,1.0
2021-08-24,forze,og,Inferno,0.8947368421052632
2021-08-24,og,forze,Inferno,1.0
2021-08-24,og,forze,Mirage,0.5
2021-08-24,forze,og,Mirage,1.0
2021-08-24,sinners,virtuspro,Inferno,0.6875
2021-08-24,virtuspro,sinners,Inferno,1.0
2021-08-24,virtuspro,sinners,Vertigo,1.0
2021-08-24,sinners,virtuspro,Vertigo,0.5625
2021-08-22,sinners,complexity,Nuke,0.875
2021-08-22,complexity,sinners,Nuke,1.0
2021-08-22,sinners,complexity,Vertigo,0.75
2021-08-22,complexity,sinners,Vertigo,1.0
2021-08-22,virtuspro,forze,Overpass,0.75
2021-08-22,forze,virtuspro,Overpass,1.0
2021-08-22,forze,virtuspro,Dust2,0.8125
2021-08-22,virtuspro,forze,Dust2,1.0
2021-08-22,virtuspro,forze,Mirage,0.4375
2021-08-22,forze,virtuspro,Mirage,1.0
2021-08-22,og,g2,Inferno,1.0
2021-08-22,g2,og,Inferno,0.3125
2021-08-22,g2,og,Mirage,0.625
2021-08-22,og,g2,Mirage,1.0
2021-08-21,complexity,forze,Ancient,0.5625
2021-08-21,forze,complexity,Ancient,1.0
2021-08-21,forze,complexity,Nuke,0.75
2021-08-21,complexity,forze,Nuke,1.0
2021-08-21,complexity,forze,Mirage,0.75
2021-08-21,forze,complexity,Mirage,1.0
2021-08-21,og,virtuspro,Dust2,1.0
2021-08-21,virtuspro,og,Dust2,0.375
2021-08-21,virtuspro,og,Mirage,0.6875
2021-08-21,og,virtuspro,Mirage,1.0
2021-08-21,sinners,g2,Mirage,1.0
2021-08-21,g2,sinners,Mirage,0.5625
2021-08-21,sinners,g2,Inferno,0.625
2021-08-21,g2,sinners,Inferno,1.0
2021-08-21,g2,sinners,Vertigo,0.6875
2021-08-21,sinners,g2,Vertigo,1.0
2021-08-20,vitality,spirit,Nuke,1.0
2021-08-20,spirit,vitality,Nuke,0.8125
2021-08-20,spirit,vitality,Mirage,0.25
2021-08-20,vitality,spirit,Mirage,1.0
2021-08-20,vitality,spirit,Dust2,0.5625
2021-08-20,spirit,vitality,Dust2,1.0
2021-08-20,astralis,heroic,Vertigo,0.5
2021-08-20,heroic,astralis,Vertigo,1.0
2021-08-20,heroic,astralis,Inferno,1.0
2021-08-20,astralis,heroic,Inferno,0.5
2021-08-20,bad-news-bears,ence,Nuke,0.6875
2021-08-20,ence,bad-news-bears,Nuke,1.0
2021-08-20,ence,bad-news-bears,Overpass,1.0
2021-08-20,bad-news-bears,ence,Overpass,0.25
2021-08-19,vitality,astralis,Inferno,1.0
2021-08-19,astralis,vitality,Inferno,0.5625
2021-08-19,astralis,vitality,Overpass,0.5625
2021-08-19,vitality,astralis,Overpass,1.0
2021-08-19,heroic,ence,Nuke,1.0
2021-08-19,ence,heroic,Nuke,0.875
2021-08-19,ence,heroic,Overpass,0.875
2021-08-19,heroic,ence,Overpass,1.0
2021-08-19,heroic,ence,Mirage,0.3125
2021-08-19,ence,heroic,Mirage,1.0
2021-08-19,bad-news-bears,spirit,Dust2,0.5
2021-08-19,spirit,bad-news-bears,Dust2,1.0
2021-08-19,spirit,bad-news-bears,Inferno,1.0
2021-08-19,bad-news-bears,spirit,Inferno,0.375
2021-08-18,heroic,vitality,Inferno,1.0
2021-08-18,vitality,heroic,Inferno,0.8125
2021-08-18,vitality,heroic,Nuke,1.0
2021-08-18,heroic,vitality,Nuke,0.75
2021-08-18,heroic,vitality,Vertigo,1.0
2021-08-18,vitality,heroic,Vertigo,0.4375
2021-08-18,ence,spirit,Dust2,1.0
2021-08-18,spirit,ence,Dust2,0.3125
2021-08-18,spirit,ence,Nuke,0.6875
2021-08-18,ence,spirit,Nuke,1.0
2021-08-18,bad-news-bears,astralis,Nuke,0.8125
2021-08-18,astralis,bad-news-bears,Nuke,1.0
2021-08-18,astralis,bad-news-bears,Inferno,1.0
2021-08-18,bad-news-bears,astralis,Inferno,0.25
2021-08-17,spirit,heroic,Inferno,0.5625
2021-08-17,heroic,spirit,Inferno,1.0
2021-08-17,heroic,spirit,Overpass,1.0
2021-08-17,spirit,heroic,Overpass,0.5
2021-08-17,ence,astralis,Nuke,1.0
2021-08-17,astralis,ence,Nuke,0.6875
2021-08-17,astralis,ence,Ancient,0.5625
2021-08-17,ence,astralis,Ancient,1.0
2021-08-17,bad-news-bears,vitality,Overpass,0.5625
2021-08-17,vitality,bad-news-bears,Overpass,1.0
2021-08-17,vitality,bad-news-bears,Inferno,1.0
2021-08-17,bad-news-bears,vitality,Inferno,0.5625
2021-08-16,spirit,astralis,Ancient,0.4375
2021-08-16,astralis,spirit,Ancient,1.0
2021-08-16,astralis,spirit,Inferno,1.0
2021-08-16,spirit,astralis,Inferno,0.375
2021-08-16,astralis,spirit,Dust2,0.6875
2021-08-16,spirit,astralis,Dust2,1.0
2021-08-16,ence,vitality,Overpass,0.5
2021-08-16,vitality,ence,Overpass,1.0
2021-08-16,vitality,ence,Mirage,1.0
2021-08-16,ence,vitality,Mirage,0.875
2021-08-16,bad-news-bears,heroic,Nuke,0.25
2021-08-16,heroic,bad-news-bears,Nuke,1.0
2021-08-16,heroic,bad-news-bears,Mirage,1.0
2021-08-16,bad-news-bears,heroic,Mirage,0.0625
2021-07-18,g2,natus-vincere,Nuke,0.8125
2021-07-18,natus-vincere,g2,Nuke,1.0
2021-07-18,natus-vincere,g2,Mirage,1.0
2021-07-18,g2,natus-vincere,Mirage,0.875
2021-07-18,g2,natus-vincere,Dust2,0.6875
2021-07-18,natus-vincere,g2,Dust2,1.0
2021-07-17,faze,natus-vincere,Mirage,0.4375
2021-07-17,natus-vincere,faze,Mirage,1.0
2021-07-17,natus-vincere,faze,Inferno,1.0
2021-07-17,faze,natus-vincere,Inferno,0.4375
2021-07-17,g2,astralis,Inferno,1.0
2021-07-17,astralis,g2,Inferno,0.875
2021-07-17,astralis,g2,Dust2,1.0
2021-07-17,g2,astralis,Dust2,0.75
2021-07-17,g2,astralis,Nuke,1.0
2021-07-17,astralis,g2,Nuke,0.375
2021-07-16,gambit,faze,Inferno,0.5625
2021-07-16,faze,gambit,Inferno,1.0
2021-07-16,faze,gambit,Overpass,0.9090909090909091
2021-07-16,gambit,faze,Overpass,1.0
2021-07-16,gambit,faze,Ancient,0.8125
2021-07-16,faze,gambit,Ancient,1.0
2021-07-16,astralis,virtuspro,Inferno,1.0
2021-07-16,virtuspro,astralis,Inferno,0.5
2021-07-16,astralis,virtuspro,Dust2,0.9090909090909091
2021-07-16,virtuspro,astralis,Dust2,1.0
2021-07-16,astralis,virtuspro,Overpass,1.0
2021-07-16,virtuspro,astralis,Overpass,0.8421052631578947
2021-07-11,astralis,natus-vincere,Inferno,0.3125
2021-07-11,natus-vincere,astralis,Inferno,1.0
2021-07-11,astralis,natus-vincere,Dust2,1.0
2021-07-11,natus-vincere,astralis,Dust2,0.8636363636363636
2021-07-11,natus-vincere,astralis,Ancient,1.0
2021-07-11,astralis,natus-vincere,Ancient,0.4375
2021-07-11,faze,heroic,Ancient,1.0
2021-07-11,heroic,faze,Ancient,0.625
2021-07-11,faze,heroic,Nuke,0.6875
2021-07-11,heroic,faze,Nuke,1.0
2021-07-11,heroic,faze,Mirage,0.625
2021-07-11,faze,heroic,Mirage,1.0
2021-07-11,gambit,g2,Inferno,0.875
2021-07-11,g2,gambit,Inferno,1.0
2021-07-11,gambit,g2,Vertigo,1.0
2021-07-11,g2,gambit,Vertigo,0.625
2021-07-11,big,virtuspro,Inferno,0.8421052631578947
2021-07-11,virtuspro,big,Inferno,1.0
2021-07-11,big,virtuspro,Dust2,0.7894736842105263
2021-07-11,virtuspro,big,Dust2,1.0
2021-07-11,g2,gambit,Mirage,1.0
2021-07-11,gambit,g2,Mirage,0.8125
2021-07-11,furia,heroic,Nuke,0.625
2021-07-11,heroic,furia,Nuke,1.0
2021-07-11,heroic,furia,Ancient,1.0
2021-07-11,furia,heroic,Ancient,0.8947368421052632
2021-07-11,faze,vitality,Dust2,1.0
2021-07-11,vitality,faze,Dust2,0.875
2021-07-11,vitality,faze,Mirage,0.6875
2021-07-11,faze,vitality,Mirage,1.0
2021-07-10,astralis,heroic,Overpass,1.0
2021-07-10,heroic,astralis,Overpass,0.75
2021-07-10,heroic,astralis,Inferno,0.6875
2021-07-10,astralis,heroic,Inferno,1.0
2021-07-10,ninjas-in-pyjamas,virtuspro,Inferno,0.6875
2021-07-10,virtuspro,ninjas-in-pyjamas,Inferno,1.0
2021-07-10,virtuspro,ninjas-in-pyjamas,Ancient,1.0
2021-07-10,ninjas-in-pyjamas,virtuspro,Ancient,0.5625
2021-07-10,vitality,natus-vincere,Mirage,0.625
2021-07-10,natus-vincere,vitality,Mirage,1.0
2021-07-10,vitality,natus-vincere,Nuke,0.3125
2021-07-10,natus-vincere,vitality,Nuke,1.0
2021-07-10,natus-vincere,vitality,Overpass,0.875
2021-07-10,vitality,natus-vincere,Overpass,1.0
2021-07-10,big,liquid,Nuke,1.0
2021-07-10,liquid,big,Nuke,0.8125
2021-07-10,big,liquid,Vertigo,1.0
2021-07-10,liquid,big,Vertigo,0.6875
2021-07-10,faze,spirit,Vertigo,1.0
2021-07-10,spirit,faze,Vertigo,0.625
2021-07-10,spirit,faze,Inferno,0.8125
2021-07-10,faze,spirit,Inferno,1.0
2021-07-10,faze,spirit,Overpass,0.6875
2021-07-10,spirit,faze,Overpass,1.0
2021-07-10,renegades,furia,Nuke,0.6875
2021-07-10,furia,renegades,Nuke,1.0
2021-07-10,furia,renegades,Inferno,1.0
2021-07-10,renegades,furia,Inferno,0.5625
2021-07-09,complexity,virtuspro,Overpass,0.8125
2021-07-09,virtuspro,complexity,Overpass,1.0
2021-07-09,complexity,virtuspro,Dust2,0.7894736842105263
2021-07-09,virtuspro,complexity,Dust2,1.0
2021-07-09,complexity,virtuspro,Mirage,1.0
2021-07-09,virtuspro,complexity,Mirage,0.375
2021-07-09,g2,big,Inferno,1.0
2021-07-09,big,g2,Inferno,0.25
2021-07-09,big,g2,Mirage,0.0625
2021-07-09,g2,big,Mirage,1.0
2021-07-09,big,g2,Dust2,1.0
2021-07-09,g2,big,Dust2,0.5
2021-07-09,liquid,mouz,Inferno,1.0
2021-07-09,mouz,liquid,Inferno,0.8928571428571429
2021-07-09,mouz,liquid,Dust2,1.0
2021-07-09,liquid,mouz,Dust2,0.75
2021-07-09,liquid,mouz,Nuke,1.0
2021-07-09,mouz,liquid,Nuke,0.5625
2021-07-09,ninjas-in-pyjamas,gambit,Dust2,0.5
2021-07-09,gambit,ninjas-in-pyjamas,Dust2,1.0
2021-07-09,ninjas-in-pyjamas,gambit,Inferno,0.3125
2021-07-09,gambit,ninjas-in-pyjamas,Inferno,1.0
2021-07-09,gambit,ninjas-in-pyjamas,Ancient,0.625
2021-07-09,ninjas-in-pyjamas,gambit,Ancient,1.0
2021-07-09,heroic,spirit,Ancient,1.0
2021-07-09,spirit,heroic,Ancient,0.8636363636363636
2021-07-09,spirit,heroic,Nuke,1.0
2021-07-09,heroic,spirit,Nuke,0.75
2021-07-09,heroic,spirit,Overpass,1.0
2021-07-09,spirit,heroic,Overpass,0.8125
2021-07-09,faze,astralis,Nuke,0.88
2021-07-09,astralis,faze,Nuke,1.0
2021-07-09,astralis,faze,Dust2,1.0
2021-07-09,faze,astralis,Dust2,0.8125
2021-07-08,renegades,natus-vincere,Nuke,0.25
2021-07-08,natus-vincere,renegades,Nuke,1.0
2021-07-08,renegades,natus-vincere,Dust2,0.375
2021-07-08,natus-vincere,renegades,Dust2,1.0
2021-07-08,natus-vincere,renegades,Inferno,0.625
2021-07-08,renegades,natus-vincere,Inferno,1.0
2021-07-08,vitality,furia,Nuke,1.0
2021-07-08,furia,vitality,Nuke,0.875
2021-07-08,furia,vitality,Overpass,0.625
2021-07-08,vitality,furia,Overpass,1.0
2021-07-08,big,virtuspro,Inferno,1.0
2021-07-08,virtuspro,big,Inferno,0.75
2021-07-08,big,virtuspro,Dust2,1.0
2021-07-08,virtuspro,big,Dust2,0.8125
2021-07-08,complexity,g2,Dust2,0.375
2021-07-08,g2,complexity,Dust2,1.0
2021-07-08,complexity,g2,Vertigo,0.875
2021-07-08,g2,complexity,Vertigo,1.0
2021-07-08,mouz,gambit,Mirage,0.75
2021-07-08,gambit,mouz,Mirage,1.0
2021-07-08,mouz,gambit,Vertigo,0.1875
2021-07-08,gambit,mouz,Vertigo,1.0
2021-07-08,liquid,ninjas-in-pyjamas,Mirage,0.125
2021-07-08,ninjas-in-pyjamas,liquid,Mirage,1.0
2021-07-08,ninjas-in-pyjamas,liquid,Dust2,1.0
2021-07-08,liquid,ninjas-in-pyjamas,Dust2,0.375
2021-07-08,gambit,mouz,Inferno,0.875
2021-07-08,mouz,gambit,Inferno,1.0
2021-07-08,liquid,ninjas-in-pyjamas,Overpass,1.0
2021-07-08,ninjas-in-pyjamas,liquid,Overpass,0.8947368421052632
2021-07-07,spirit,sprout,Nuke,1.0
2021-07-07,sprout,spirit,Nuke,0.8125
2021-07-07,sprout,spirit,Dust2,1.0
2021-07-07,spirit,sprout,Dust2,0.875
2021-07-07,spirit,sprout,Ancient,1.0
2021-07-07,sprout,spirit,Ancient,0.625
2021-07-07,mouz,evil-geniuses,Inferno,1.0
2021-07-07,evil-geniuses,mouz,Inferno,0.5
2021-07-07,evil-geniuses,mouz,Nuke,0.75
2021-07-07,mouz,evil-geniuses,Nuke,1.0
2021-07-07,renegades,og,Inferno,1.0
2021-07-07,og,renegades,Inferno,0.7894736842105263
2021-07-07,og,renegades,Nuke,0.6875
2021-07-07,renegades,og,Nuke,1.0
2021-07-07,ldlc,complexity,Mirage,0.375
2021-07-07,complexity,ldlc,Mirage,1.0
2021-07-07,complexity,ldlc,Dust2,1.0
2021-07-07,ldlc,complexity,Dust2,0.8125
2021-07-07,sprout,teamone,Mirage,1.0
2021-07-07,teamone,sprout,Mirage,0.5
2021-07-07,teamone,sprout,Dust2,0.8125
2021-07-07,sprout,teamone,Dust2,1.0
2021-07-07,sprout,teamone,Nuke,0.75
2021-07-07,teamone,sprout,Nuke,1.0
2021-07-07,vici,evil-geniuses,Mirage,0.4375
2021-07-07,evil-geniuses,vici,Mirage,1.0
2021-07-07,evil-geniuses,vici,Inferno,1.0
2021-07-07,vici,evil-geniuses,Inferno,0.3125
2021-07-06,big,og,Mirage,1.0
2021-07-06,og,big,Mirage,0.8947368421052632
2021-07-06,og,big,Dust2,0.5625
2021-07-06,big,og,Dust2,1.0
2021-07-06,renegades,mibr,Mirage,1.0
2021-07-06,mibr,renegades,Mirage,0.875
2021-07-06,mibr,renegades,Vertigo,0.7894736842105263
2021-07-06,renegades,mibr,Vertigo,1.0
2021-07-06,faze,complexity,Nuke,1.0
2021-07-06,complexity,faze,Nuke,0.375
2021-07-06,complexity,faze,Dust2,0.8125
2021-07-06,faze,complexity,Dust2,1.0
2021-07-06,ldlc,bad-news-bears,Mirage,1.0
2021-07-06,bad-news-bears,ldlc,Mirage,0.375
2021-07-06,bad-news-bears,ldlc,Inferno,0.5625
2021-07-06,ldlc,bad-news-bears,Inferno,1.0
2021-07-06,spirit,vitality,Nuke,0.75
2021-07-06,vitality,spirit,Nuke,1.0
2021-07-06,spirit,vitality,Mirage,0.8125
