Date,Source,Target,Score_Diff,Map_Name
2023-09-17,9z,5yclone,0.625,Nuke
2023-09-17,9z,5yclone,0.5,Inferno
2023-09-17,5yclone,9z,0.625,Overpass
2023-09-17,natus-vincere,faze,0.1875,Nuke
2023-09-17,natus-vincere,faze,0.75,Anubis
2023-09-17,9z,apeks,0.4375,Mirage
2023-09-17,9z,apeks,0.5,Overpass
2023-09-16,5yclone,imperial,0.375,Overpass
2023-09-16,imperial,5yclone,0.625,Anubis
2023-09-16,5yclone,imperial,0.125,Nuke
2023-09-16,fnatic,apeks,0.1875,Ancient
2023-09-16,fnatic,apeks,0.375,Inferno
2023-09-16,apeks,fnatic,0.6875,Vertigo
2023-09-16,9z,m80,0.1875,Inferno
2023-09-16,9z,m80,0.125,Nuke
2023-09-15,apeks,imperial,0.1875,Ancient
2023-09-15,apeks,imperial,0.125,Overpass
2023-09-15,fnatic,5yclone,0.5625,Vertigo
2023-09-15,fnatic,5yclone,0.125,Inferno
2023-09-14,faze,fnatic,0.8125,Nuke
2023-09-14,faze,fnatic,0.125,Inferno
2023-09-14,fnatic,faze,0.25,Ancient
2023-09-14,imperial,9z,0.375,Anubis
2023-09-14,imperial,9z,0.3125,Nuke
2023-09-14,natus-vincere,apeks,0.6875,Inferno
2023-09-14,natus-vincere,apeks,0.5625,Anubis
2023-09-14,5yclone,m80,0.125,Anubis
2023-09-14,5yclone,m80,0.375,Nuke
2023-09-13,fnatic,imperial,0.18181818181818177,Nuke
2023-09-13,imperial,fnatic,0.1875,Anubis
2023-09-13,fnatic,imperial,0.3125,Overpass
2023-09-13,faze,9z,0.8125,Inferno
2023-09-13,faze,9z,0.125,Nuke
2023-09-13,natus-vincere,5yclone,0.25,Mirage
2023-09-13,apeks,m80,0.8125,Mirage
2023-09-13,apeks,m80,0.21052631578947367,Inferno
2023-09-13,natus-vincere,5yclone,0.3125,Inferno
2023-09-10,monte,mibr,0.8125,Anubis
2023-09-10,monte,mibr,0.625,Vertigo
2023-09-10,ence,big,0.3125,Vertigo
2023-09-10,big,ence,0.125,Anubis
2023-09-10,ence,big,0.4375,Ancient
2023-09-10,mibr,evil-geniuses,0.12,Nuke
2023-09-10,evil-geniuses,mibr,0.09090909090909094,Mirage
2023-09-10,mibr,evil-geniuses,0.9375,Ancient
2023-09-09,monte,heroic,0.375,Ancient
2023-09-09,heroic,monte,0.09090909090909094,Overpass
2023-09-09,monte,heroic,0.375,Mirage
2023-09-09,mouz,mibr,0.6875,Inferno
2023-09-09,mouz,mibr,0.125,Vertigo
2023-09-09,evil-geniuses,rooster,0.375,Nuke
2023-09-09,evil-geniuses,rooster,0.625,Mirage
2023-09-08,mouz,heroic,0.375,Nuke
2023-09-08,mouz,heroic,0.5,Mirage
2023-09-08,mibr,monte,0.3125,Mirage
2023-09-08,mibr,monte,0.25,Anubis
2023-09-08,monte,mibr,0.625,Vertigo
2023-09-07,ence,mibr,0.3125,Ancient
2023-09-07,mibr,ence,0.10526315789473684,Anubis
2023-09-07,ence,mibr,0.18181818181818177,Vertigo
2023-09-07,mouz,evil-geniuses,0.1875,Inferno
2023-09-07,mouz,evil-geniuses,0.21052631578947367,Ancient
2023-09-07,big,heroic,0.1875,Inferno
2023-09-07,big,heroic,0.07999999999999996,Ancient
2023-09-07,monte,rooster,0.375,Mirage
2023-09-07,monte,rooster,0.375,Anubis
2023-09-07,rooster,monte,0.5,Nuke
2023-09-06,ence,evil-geniuses,0.125,Nuke
2023-09-06,ence,evil-geniuses,0.4375,Mirage
2023-09-06,mibr,mouz,0.125,Mirage
2023-09-06,mouz,mibr,0.5625,Inferno
2023-09-06,mibr,mouz,0.4375,Vertigo
2023-09-06,big,monte,0.6875,Ancient
2023-09-06,monte,big,0.125,Anubis
2023-09-06,big,monte,0.1875,Vertigo
2023-09-06,heroic,rooster,0.75,Mirage
2023-09-06,heroic,rooster,0.875,Inferno
2023-09-03,furia,gamerlegion,0.75,Overpass
2023-09-03,furia,gamerlegion,0.21052631578947367,Mirage
2023-09-03,vitality,movistar-riders,0.5625,Inferno
2023-09-03,vitality,movistar-riders,0.375,Overpass
2023-09-03,furia,grayhound,0.5,Vertigo
2023-09-03,furia,grayhound,0.10526315789473684,Inferno
2023-09-02,gamerlegion,ninjas-in-pyjamas,0.375,Inferno
2023-09-02,gamerlegion,ninjas-in-pyjamas,0.125,Overpass
2023-09-02,ninjas-in-pyjamas,gamerlegion,0.625,Ancient
2023-09-02,astralis,furia,0.1875,Nuke
2023-09-02,astralis,furia,0.5625,Overpass
2023-09-02,grayhound,orks,0.21052631578947367,Ancient
2023-09-02,grayhound,orks,0.375,Nuke
2023-09-02,orks,grayhound,0.25,Mirage
2023-09-01,furia,ninjas-in-pyjamas,0.25,Nuke
2023-09-01,furia,ninjas-in-pyjamas,0.25,Mirage
2023-09-01,astralis,gamerlegion,0.5,Inferno
2023-09-01,astralis,gamerlegion,0.25,Vertigo
2023-08-31,astralis,orks,0.625,Overpass
2023-08-31,astralis,orks,0.6875,Nuke
2023-08-31,vitality,ninjas-in-pyjamas,0.4375,Nuke
2023-08-31,vitality,ninjas-in-pyjamas,0.8125,Mirage
2023-08-31,movistar-riders,gamerlegion,0.1578947368421053,Ancient
2023-08-31,movistar-riders,gamerlegion,0.25,Anubis
2023-08-31,furia,grayhound,0.5,Vertigo
2023-08-31,furia,grayhound,0.625,Ancient
2023-08-30,ninjas-in-pyjamas,astralis,0.3125,Inferno
2023-08-30,ninjas-in-pyjamas,astralis,0.375,Ancient
2023-08-30,vitality,orks,0.625,Nuke
2023-08-30,vitality,orks,0.5625,Mirage
2023-08-30,movistar-riders,furia,0.1875,Nuke
2023-08-30,movistar-riders,furia,0.5,Overpass
2023-08-30,gamerlegion,grayhound,0.1875,Ancient
2023-08-30,gamerlegion,grayhound,0.4375,Anubis
2023-08-20,vitality,ence,0.4375,Nuke
2023-08-20,vitality,ence,0.25,Mirage
2023-08-20,ence,vitality,0.5625,Anubis
2023-08-19,vitality,g2,0.21052631578947367,Mirage
2023-08-19,g2,vitality,0.375,Anubis
2023-08-19,vitality,g2,0.25,Inferno
2023-08-19,ence,heroic,0.6875,Overpass
2023-08-19,ence,heroic,0.09090909090909094,Nuke
2023-08-18,g2,virtuspro,0.25,Vertigo
2023-08-18,g2,virtuspro,0.4375,Inferno
2023-08-18,virtuspro,g2,0.3125,Mirage
2023-08-18,ence,cloud9,0.625,Anubis
2023-08-18,ence,cloud9,0.5625,Ancient
2023-08-18,heroic,gamerlegion,0.5625,Overpass
2023-08-18,gamerlegion,heroic,0.4375,Vertigo
2023-08-18,heroic,gamerlegion,0.8125,Inferno
2023-08-17,vitality,natus-vincere,0.3125,Nuke
2023-08-17,vitality,natus-vincere,0.875,Mirage
2023-08-17,virtuspro,faze,0.125,Overpass
2023-08-17,virtuspro,faze,0.125,Inferno
2023-08-17,faze,virtuspro,0.3125,Mirage
2023-08-17,g2,9ine,0.25,Nuke
2023-08-17,g2,9ine,0.25,Ancient
2023-08-17,9ine,g2,0.10526315789473684,Vertigo
2023-08-16,natus-vincere,furia,0.75,Ancient
2023-08-16,natus-vincere,furia,0.1875,Mirage
2023-08-16,furia,natus-vincere,0.3125,Nuke
2023-08-16,ence,liquid,0.6875,Anubis
2023-08-16,ence,liquid,0.10526315789473684,Vertigo
2023-08-16,vitality,mibr,0.5,Inferno
2023-08-16,vitality,mibr,0.5625,Anubis
2023-08-16,heroic,falcons,0.375,Nuke
2023-08-16,heroic,falcons,0.18181818181818177,Mirage
2023-08-16,gamerlegion,apeks,0.1875,Overpass
2023-08-16,gamerlegion,apeks,0.09090909090909094,Mirage
2023-08-16,cloud9,fnatic,0.5625,Anubis
2023-08-16,cloud9,fnatic,0.125,Vertigo
2023-08-06,g2,ence,0.4375,Ancient
2023-08-06,ence,g2,0.1875,Anubis
2023-08-06,g2,ence,0.375,Mirage
2023-08-06,g2,ence,0.75,Nuke
2023-08-05,g2,astralis,0.4375,Inferno
2023-08-05,g2,astralis,0.25,Ancient
2023-08-05,ence,vitality,0.5625,Vertigo
2023-08-05,vitality,ence,0.125,Nuke
2023-08-05,ence,vitality,0.125,Mirage
2023-08-04,astralis,heroic,0.3125,Inferno
2023-08-04,astralis,heroic,0.5625,Ancient
2023-08-04,vitality,cloud9,0.10526315789473684,Inferno
2023-08-04,vitality,cloud9,0.3125,Mirage
2023-08-01,ence,heroic,0.125,Mirage
2023-08-01,heroic,ence,0.5,Overpass
2023-08-01,ence,heroic,0.25,Nuke
2023-08-01,astralis,natus-vincere,0.25,Overpass
2023-08-01,natus-vincere,astralis,0.4375,Nuke
2023-08-01,astralis,natus-vincere,0.07999999999999996,Ancient
2023-08-01,cloud9,gamerlegion,0.10526315789473684,Mirage
2023-08-01,cloud9,gamerlegion,0.3125,Ancient
2023-08-01,gamerlegion,cloud9,0.3125,Inferno
2023-08-01,g2,vitality,0.5,Mirage
2023-08-01,g2,vitality,0.375,Vertigo
2023-08-01,vitality,g2,0.10526315789473684,Inferno
2023-08-01,astralis,mouz,0.3125,Nuke
2023-08-01,astralis,mouz,0.5,Ancient
2023-08-01,natus-vincere,faze,0.10526315789473684,Overpass
2023-08-01,natus-vincere,faze,0.625,Mirage
2023-07-31,gamerlegion,fnatic,0.10526315789473684,Ancient
2023-07-31,gamerlegion,fnatic,0.25,Inferno
2023-07-31,fnatic,gamerlegion,0.6875,Vertigo
2023-07-31,cloud9,monte,0.3125,Ancient
2023-07-31,cloud9,monte,0.125,Anubis
2023-07-31,natus-vincere,og,0.375,Ancient
2023-07-31,og,natus-vincere,0.3125,Inferno
2023-07-31,g2,faze,0.25,Ancient
2023-07-31,natus-vincere,og,0.1875,Anubis
2023-07-31,g2,faze,0.75,Inferno
2023-07-31,astralis,ninjas-in-pyjamas,0.625,Ancient
2023-07-31,astralis,ninjas-in-pyjamas,0.625,Vertigo
2023-07-31,vitality,mouz,0.6875,Mirage
2023-07-31,vitality,mouz,0.75,Inferno
2023-07-30,heroic,monte,0.3125,Overpass
2023-07-30,heroic,monte,0.125,Mirage
2023-07-30,gamerlegion,the-mongolz,0.21052631578947367,Overpass
2023-07-30,gamerlegion,the-mongolz,0.5,Inferno
2023-07-30,the-mongolz,gamerlegion,0.5,Mirage
2023-07-30,faze,ninjas-in-pyjamas,0.5625,Nuke
2023-07-30,faze,ninjas-in-pyjamas,0.6875,Overpass
2023-07-30,ninjas-in-pyjamas,faze,0.125,Mirage
2023-07-30,ence,fnatic,0.3125,Nuke
2023-07-30,ence,fnatic,0.1875,Overpass
2023-07-30,cloud9,9ine,0.10526315789473684,Anubis
2023-07-30,cloud9,9ine,0.75,Ancient
2023-07-30,9ine,cloud9,0.375,Vertigo
2023-07-30,vitality,og,0.1875,Anubis
2023-07-30,vitality,og,0.625,Mirage
2023-07-29,mouz,natus-vincere,0.25,Overpass
2023-07-29,mouz,natus-vincere,0.4375,Ancient
2023-07-29,heroic,the-mongolz,0.375,Inferno
2023-07-29,heroic,the-mongolz,0.18181818181818177,Overpass
2023-07-29,the-mongolz,heroic,0.3125,Mirage
2023-07-29,g2,astralis,0.4375,Nuke
2023-07-29,g2,astralis,0.1875,Inferno
2023-07-29,astralis,g2,0.25,Ancient
2023-07-29,ence,9ine,0.21052631578947367,Mirage
2023-07-29,ence,9ine,0.3125,Nuke
2023-07-29,9ine,ence,0.75,Vertigo
2023-07-29,fnatic,cloud9,0.1578947368421053,Ancient
2023-07-29,fnatic,cloud9,0.375,Anubis
2023-07-29,cloud9,fnatic,0.1875,Vertigo
2023-07-29,monte,gamerlegion,0.3125,Overpass
2023-07-29,monte,gamerlegion,0.5,Mirage
2023-07-28,ninjas-in-pyjamas,imperial,0.21052631578947367,Nuke
2023-07-28,ninjas-in-pyjamas,imperial,0.625,Ancient
2023-07-28,imperial,ninjas-in-pyjamas,0.1875,Overpass
2023-07-28,og,apeks,0.375,Inferno
2023-07-28,og,apeks,0.625,Mirage
2023-07-28,9ine,liquid,0.25,Overpass
2023-07-28,9ine,liquid,0.625,Vertigo
2023-07-28,liquid,9ine,0.375,Ancient
2023-07-28,the-mongolz,furia,0.5,Overpass
2023-07-28,the-mongolz,furia,0.21052631578947367,Inferno
2023-07-27,og,complexity,0.25,Overpass
2023-07-27,og,complexity,0.3125,Mirage
2023-07-27,monte,furia,0.5625,Ancient
2023-07-27,furia,monte,0.6875,Overpass
2023-07-27,monte,furia,0.1875,Mirage
2023-07-27,liquid,big,0.4375,Overpass
2023-07-27,big,liquid,0.10526315789473684,Mirage
2023-07-27,liquid,big,0.1875,Vertigo
2023-07-27,imperial,grayhound,0.5,Nuke
2023-07-27,grayhound,imperial,0.125,Mirage
2023-07-27,imperial,grayhound,0.6875,Inferno
2023-07-27,astralis,apeks,0.1578947368421053,Ancient
2023-07-27,apeks,astralis,0.375,Anubis
2023-07-27,astralis,apeks,0.375,Overpass
2023-07-27,the-mongolz,into-the-breach,0.5,Ancient
2023-07-27,the-mongolz,into-the-breach,0.5,Mirage
2023-07-26,fnatic,9ine,0.375,Vertigo
2023-07-26,fnatic,9ine,0.25,Ancient
2023-07-26,mouz,ninjas-in-pyjamas,0.5625,Inferno
2023-07-26,mouz,ninjas-in-pyjamas,0.25,Nuke
2023-07-26,apeks,big,0.375,Mirage
2023-07-26,furia,grayhound,0.3125,Ancient
2023-07-26,monte,imperial,0.4375,Nuke
2023-07-26,astralis,liquid,0.375,Ancient
2023-07-26,9ine,og,0.10526315789473684,Overpass
2023-07-26,fnatic,complexity,0.10526315789473684,Inferno
2023-07-26,mouz,the-mongolz,0.13636363636363635,Nuke
2023-07-26,ninjas-in-pyjamas,into-the-breach,0.6875,Ancient
2023-07-23,natus-vincere,g2,0.125,Mirage
2023-07-23,natus-vincere,g2,0.125,Inferno
2023-07-23,vitality,big,0.5,Inferno
2023-07-23,vitality,big,0.3125,Anubis
2023-07-22,astralis,liquid,0.4375,Inferno
2023-07-22,astralis,liquid,0.3125,Overpass
2023-07-22,g2,evil-geniuses,0.21052631578947367,Mirage
2023-07-22,evil-geniuses,g2,0.1875,Nuke
2023-07-22,g2,evil-geniuses,0.5625,Inferno
2023-07-21,big,og,0.3125,Ancient
2023-07-21,big,og,0.1875,Overpass
2023-07-21,og,big,0.3125,Mirage
2023-07-21,astralis,complexity,0.75,Overpass
2023-07-21,astralis,complexity,0.25,Vertigo
2023-07-20,faze,liquid,0.3125,Ancient
2023-07-20,faze,liquid,0.5625,Overpass
2023-07-20,heroic,natus-vincere,0.25,Nuke
2023-07-20,natus-vincere,heroic,0.125,Inferno
2023-07-20,heroic,natus-vincere,0.3125,Mirage
2023-07-19,ninjas-in-pyjamas,vitality,0.125,Overpass
2023-07-19,ninjas-in-pyjamas,vitality,0.1875,Mirage
2023-07-19,faze,g2,0.3125,Mirage
2023-07-19,faze,g2,0.5625,Nuke
2023-07-18,natus-vincere,big,0.125,Mirage
2023-07-18,natus-vincere,big,0.3125,Ancient
2023-07-18,ninjas-in-pyjamas,complexity,0.09090909090909094,Nuke
2023-07-18,complexity,ninjas-in-pyjamas,0.5625,Overpass
2023-07-18,ninjas-in-pyjamas,complexity,0.4375,Mirage
2023-07-17,g2,og,0.625,Inferno
2023-07-17,g2,og,0.625,Ancient
2023-07-17,liquid,faze,0.5,Ancient
2023-07-17,liquid,faze,0.125,Mirage
2023-07-17,faze,liquid,0.3125,Inferno
2023-07-16,big,astralis,0.125,Overpass
2023-07-16,big,astralis,0.375,Ancient
2023-07-16,astralis,big,0.5,Anubis
2023-07-16,heroic,natus-vincere,0.375,Inferno
2023-07-16,heroic,natus-vincere,0.4375,Mirage
2023-07-15,ninjas-in-pyjamas,evil-geniuses,0.3125,Vertigo
2023-07-15,ninjas-in-pyjamas,evil-geniuses,0.09090909090909094,Inferno
2023-07-15,vitality,complexity,0.625,Vertigo
2023-07-15,vitality,complexity,0.9375,Inferno
2023-07-15,liquid,g2,0.125,Vertigo
2023-07-15,g2,liquid,0.10526315789473684,Mirage
2023-07-15,liquid,g2,0.4375,Ancient
2023-07-14,faze,og,0.4375,Mirage
2023-07-14,faze,og,0.125,Inferno
2023-07-14,natus-vincere,astralis,0.25,Overpass
2023-07-14,natus-vincere,astralis,0.625,Nuke
2023-07-14,astralis,natus-vincere,0.5,Ancient
2023-07-14,heroic,big,0.5,Inferno
2023-07-14,heroic,big,0.5625,Overpass
2023-07-13,complexity,ninjas-in-pyjamas,0.1875,Overpass
2023-07-13,complexity,ninjas-in-pyjamas,0.25,Nuke
2023-07-13,ninjas-in-pyjamas,complexity,0.125,Inferno
2023-07-13,vitality,evil-geniuses,0.8125,Vertigo
2023-07-13,vitality,evil-geniuses,0.625,Overpass
2023-06-11,heroic,vitality,0.4375,Inferno
2023-06-11,vitality,heroic,0.375,Mirage
2023-06-11,heroic,vitality,0.4375,Vertigo
2023-06-11,vitality,g2,0.25,Nuke
2023-06-11,vitality,g2,0.4375,Inferno
2023-06-11,g2,vitality,0.3125,Anubis
2023-06-10,heroic,imperial,0.10526315789473684,Nuke
2023-06-10,imperial,heroic,0.3125,Inferno
2023-06-10,heroic,imperial,0.1875,Overpass
2023-06-09,vitality,faze,0.5,Mirage
2023-06-09,vitality,faze,0.10526315789473684,Anubis
2023-06-09,imperial,complexity,0.625,Overpass
2023-06-09,imperial,complexity,0.125,Vertigo
2023-06-09,heroic,faze,0.375,Inferno
2023-06-09,heroic,faze,0.1578947368421053,Nuke
2023-06-08,complexity,astralis,0.125,Overpass
2023-06-08,astralis,complexity,0.125,Ancient
2023-06-08,complexity,astralis,0.125,Vertigo
2023-06-08,g2,imperial,0.1875,Nuke
2023-06-08,imperial,g2,0.1875,Inferno
2023-06-08,g2,imperial,0.5625,Ancient
2023-06-08,vitality,cloud9,0.10526315789473684,Anubis
2023-06-08,vitality,cloud9,0.1875,Overpass
2023-06-07,faze,astralis,0.625,Mirage
2023-06-07,faze,astralis,0.6875,Overpass
2023-06-07,heroic,complexity,0.625,Nuke
2023-06-07,heroic,complexity,0.5625,Inferno
2023-06-07,g2,cloud9,0.3125,Inferno
2023-06-07,g2,cloud9,0.3125,Vertigo
2023-06-07,imperial,vitality,0.125,Vertigo
2023-06-07,imperial,vitality,0.8125,Overpass
2023-06-04,ence,mouz,0.375,Nuke
2023-06-04,ence,mouz,0.4375,Mirage
2023-06-03,ence,faze,0.09677419354838712,Ancient
2023-06-03,ence,faze,0.625,Anubis
2023-06-03,faze,ence,0.5,Mirage
2023-06-03,mouz,heroic,0.125,Ancient
2023-06-03,heroic,mouz,0.4375,Overpass
2023-06-03,mouz,heroic,0.5,Vertigo
2023-06-03,faze,g2,0.375,Mirage
2023-06-03,faze,g2,0.625,Inferno
2023-06-03,g2,faze,0.125,Ancient
2023-06-02,mouz,astralis,0.4375,Ancient
2023-06-02,mouz,astralis,0.09090909090909094,Inferno
2023-06-01,ence,astralis,0.25,Mirage
2023-06-01,ence,astralis,0.10526315789473684,Nuke
2023-06-01,astralis,ence,0.25,Overpass
2023-06-01,faze,cloud9,0.4375,Ancient
2023-06-01,cloud9,faze,0.5625,Inferno
2023-06-01,faze,cloud9,0.5625,Mirage
2023-05-31,mouz,og,0.5625,Inferno
2023-05-31,mouz,og,0.375,Mirage
2023-05-31,heroic,g2,0.75,Ancient
2023-05-31,heroic,g2,0.4375,Inferno
2023-05-31,cloud9,complexity,0.875,Overpass
2023-05-31,complexity,cloud9,0.1875,Ancient
2023-05-31,cloud9,complexity,0.25,Inferno
2023-05-31,faze,liquid,0.375,Nuke
2023-05-31,faze,liquid,0.3125,Anubis
2023-05-31,astralis,cloud9,0.5,Mirage
2023-05-31,astralis,cloud9,0.5,Ancient
2023-05-31,og,9z,0.25,Mirage
2023-05-31,og,9z,0.10526315789473684,Ancient
2023-05-30,mouz,furia,0.75,Vertigo
2023-05-30,mouz,furia,0.375,Inferno
2023-05-30,ence,faze,0.1875,Overpass
2023-05-30,ence,faze,0.5625,Anubis
2023-05-30,liquid,grayhound,0.07999999999999996,Mirage
2023-05-30,complexity,evil-geniuses,0.10526315789473684,Overpass
2023-05-30,complexity,evil-geniuses,0.875,Anubis
2023-05-30,liquid,grayhound,0.13636363636363635,Inferno
2023-05-30,9z,fnatic,0.4375,Ancient
2023-05-30,fnatic,9z,0.25,Overpass
2023-05-30,9z,fnatic,0.125,Nuke
2023-05-30,heroic,mouz,0.375,Overpass
2023-05-30,heroic,mouz,0.625,Mirage
2023-05-29,g2,og,0.4375,Inferno
2023-05-29,g2,og,0.875,Mirage
2023-05-29,furia,nouns,0.8125,Anubis
2023-05-29,furia,nouns,0.75,Inferno
2023-05-29,cloud9,grayhound,0.875,Ancient
2023-05-29,astralis,liquid,0.10526315789473684,Overpass
2023-05-29,faze,evil-geniuses,0.10526315789473684,Mirage
2023-05-29,ence,complexity,0.5625,Nuke
2023-05-29,heroic,9z,0.4375,Mirage
2023-05-29,mouz,fnatic,0.4375,Nuke
2023-05-29,og,furia,0.125,Inferno
2023-05-29,g2,nouns,0.6875,Inferno
2023-05-21,vitality,gamerlegion,0.1875,Nuke
2023-05-21,vitality,gamerlegion,0.625,Overpass
2023-05-20,vitality,apeks,0.25,Vertigo
2023-05-20,vitality,apeks,0.125,Mirage
2023-05-20,gamerlegion,heroic,0.625,Mirage
2023-05-20,gamerlegion,heroic,0.125,Inferno
2023-05-20,heroic,gamerlegion,0.1875,Ancient
2023-05-19,apeks,liquid,0.3125,Overpass
2023-05-19,apeks,liquid,0.375,Ancient
2023-05-19,gamerlegion,monte,0.8125,Overpass
2023-05-19,gamerlegion,monte,0.375,Mirage
2023-05-18,vitality,into-the-breach,0.25,Anubis
2023-05-18,vitality,into-the-breach,0.3125,Vertigo
2023-05-18,heroic,faze,0.625,Mirage
2023-05-18,faze,heroic,0.25,Overpass
2023-05-18,heroic,faze,0.125,Nuke
2023-05-16,apeks,ninjas-in-pyjamas,0.1578947368421053,Ancient
2023-05-16,apeks,ninjas-in-pyjamas,0.10526315789473684,Vertigo
2023-05-16,into-the-breach,fnatic,0.75,Vertigo
2023-05-16,into-the-breach,fnatic,0.5,Overpass
2023-05-16,fnatic,into-the-breach,0.25,Inferno
2023-05-16,faze,natus-vincere,0.13636363636363635,Anubis
2023-05-16,faze,natus-vincere,0.6875,Mirage
2023-05-16,natus-vincere,faze,0.1875,Overpass
2023-05-15,gamerlegion,apeks,0.4375,Overpass
2023-05-15,gamerlegion,apeks,0.625,Ancient
2023-05-15,liquid,into-the-breach,0.4375,Anubis
2023-05-15,liquid,into-the-breach,0.10526315789473684,Overpass
2023-05-15,fnatic,g2,0.1875,Vertigo
2023-05-15,fnatic,g2,0.3125,Ancient
2023-05-15,g2,fnatic,0.1578947368421053,Inferno
2023-05-15,monte,natus-vincere,0.875,Nuke
2023-05-15,monte,natus-vincere,0.25,Anubis
2023-05-15,faze,bad-news-eagles,0.125,Inferno
2023-05-15,faze,bad-news-eagles,0.10526315789473684,Mirage
2023-05-15,bad-news-eagles,faze,0.8125,Overpass
2023-05-15,ninjas-in-pyjamas,ence,0.375,Ancient
2023-05-15,ninjas-in-pyjamas,ence,0.5625,Mirage
2023-05-14,g2,furia,0.5625,Mirage
2023-05-14,g2,furia,0.5,Inferno
2023-05-14,faze,9ine,0.5,Anubis
2023-05-14,faze,9ine,0.375,Inferno
2023-05-14,vitality,monte,0.1875,Nuke
2023-05-14,vitality,monte,0.375,Anubis
2023-05-14,heroic,liquid,0.25,Ancient
2023-05-14,liquid,heroic,0.3125,Mirage
2023-05-14,heroic,liquid,0.3125,Inferno
2023-05-14,apeks,bad-news-eagles,0.625,Ancient
2023-05-14,into-the-breach,ence,0.5625,Vertigo
2023-05-14,gamerlegion,fnatic,0.3125,Overpass
2023-05-14,natus-vincere,ninjas-in-pyjamas,0.4375,Overpass
2023-05-13,into-the-breach,faze,0.25,Inferno
2023-05-13,bad-news-eagles,g2,0.1875,Ancient
2023-05-13,gamerlegion,9ine,0.1875,Mirage
2023-05-13,ninjas-in-pyjamas,furia,0.5,Nuke
2023-05-13,heroic,apeks,0.375,Mirage
2023-05-13,vitality,ence,0.1875,Vertigo
2023-05-13,monte,fnatic,0.10526315789473684,Vertigo
2023-05-13,liquid,natus-vincere,0.5,Inferno
2023-05-13,ence,bad-news-eagles,0.4375,Vertigo
2023-05-13,vitality,g2,0.1875,Nuke
2023-05-13,apeks,into-the-breach,0.375,Mirage
2023-05-13,heroic,faze,0.5625,Inferno
2023-05-13,fnatic,ninjas-in-pyjamas,0.3125,Nuke
2023-05-13,monte,furia,0.5625,Ancient
2023-05-13,liquid,9ine,0.4375,Overpass
2023-05-13,natus-vincere,gamerlegion,0.375,Mirage
2023-05-11,liquid,grayhound,0.4375,Inferno
2023-05-11,liquid,grayhound,0.4375,Anubis
2023-05-11,monte,pain,0.375,Mirage
2023-05-11,monte,pain,0.9375,Nuke
2023-05-11,pain,monte,0.375,Anubis
2023-05-11,gamerlegion,forze,0.1875,Inferno
2023-05-11,gamerlegion,forze,0.25,Overpass
2023-05-10,ninjas-in-pyjamas,grayhound,0.25,Inferno
2023-05-10,ninjas-in-pyjamas,grayhound,0.3125,Mirage
2023-05-10,apeks,pain,0.4375,Anubis
2023-05-10,pain,apeks,0.1875,Vertigo
2023-05-10,apeks,pain,0.3125,Ancient
2023-05-10,faze,forze,0.3125,Nuke
2023-05-10,faze,forze,0.25,Overpass
2023-05-10,liquid,complexity,0.8125,Overpass
2023-05-10,liquid,complexity,0.3125,Anubis
2023-05-10,gamerlegion,og,0.5625,Ancient
2023-05-10,og,gamerlegion,0.5,Mirage
2023-05-10,gamerlegion,og,0.1875,Overpass
2023-05-10,monte,the-mongolz,0.25,Anubis
2023-05-10,monte,the-mongolz,0.1875,Nuke
2023-05-09,liquid,fluxo,0.1875,Ancient
2023-05-09,liquid,fluxo,0.125,Inferno
2023-05-09,fluxo,liquid,0.3125,Nuke
2023-05-09,gamerlegion,mouz,0.6875,Overpass
2023-05-09,gamerlegion,mouz,0.25,Mirage
2023-05-09,ence,faze,0.5,Anubis
2023-05-09,ence,faze,0.1875,Nuke
2023-05-09,faze,ence,0.25,Overpass
2023-05-09,g2,apeks,0.8125,Inferno
2023-05-09,g2,apeks,0.3125,Anubis
2023-05-09,forze,monte,0.625,Ancient
2023-05-09,ninjas-in-pyjamas,og,0.10526315789473684,Mirage
2023-05-09,grayhound,the-mongolz,0.375,Nuke
2023-05-09,pain,complexity,0.75,Nuke
2023-05-08,og,mouz,0.3125,Ancient
2023-05-08,forze,liquid,0.125,Nuke
2023-05-08,the-mongolz,gamerlegion,0.3125,Inferno
2023-05-08,monte,fluxo,0.5,Overpass
2023-05-08,apeks,grayhound,1.0,Mirage
2023-05-08,ence,ninjas-in-pyjamas,0.4375,Vertigo
2023-05-08,faze,pain,0.25,Nuke
2023-05-08,g2,complexity,0.4375,Inferno
2023-05-08,ence,og,0.625,Anubis
2023-05-08,ninjas-in-pyjamas,mouz,0.4375,Mirage
2023-05-08,apeks,liquid,0.25,Ancient
2023-05-08,grayhound,forze,0.125,Mirage
2023-05-08,complexity,gamerlegion,0.3125,Inferno
2023-05-08,g2,the-mongolz,0.3125,Inferno
2023-05-08,faze,monte,0.125,Ancient
2023-05-08,pain,fluxo,0.875,Mirage
2023-04-23,vitality,heroic,0.25,Inferno
2023-04-23,vitality,heroic,0.1875,Vertigo
2023-04-22,heroic,natus-vincere,0.4375,Ancient
2023-04-22,heroic,natus-vincere,0.12,Overpass
2023-04-22,vitality,cloud9,0.4375,Overpass
2023-04-22,vitality,cloud9,0.1578947368421053,Vertigo
2023-04-22,cloud9,vitality,0.625,Inferno
2023-04-21,heroic,furia,0.1875,Ancient
2023-04-21,heroic,furia,0.25,Mirage
2023-04-21,furia,heroic,0.25,Inferno
2023-04-21,vitality,big,0.25,Mirage
